ciclo_academico,tipo_de_est_programa,estatus_cursos,porcentaje_de_beca,porcentaje_des_matricula,monto_descuento_automatico,edad,sexo,discapacidad,porcentaje_de_discapacidades,numero_discapacidades,bim1_nota_metodologia_de_la_invest_y_tec,bim1_nota_computacion_y_sociedad,bim1_nota_fundamentos_de_tecnologias,bim1_nota_algoritmos_y_resolucion_de_pro,"bim1_nota_humanismo,_universidad_y_cultu",bim1_nota_fundamentos_matematicos,bim2_nota_metodologia_de_la_invest_y_tec,bim2_nota_computacion_y_sociedad,bim2_nota_fundamentos_de_tecnologias,bim2_nota_algoritmos_y_resolucion_de_pro,"bim2_nota_humanismo,_universidad_y_cultu",bim2_nota_fundamentos_matematicos,aab1_nota_metodologia_de_la_invest_y_tec,aab1_nota_computacion_y_sociedad,aab1_nota_fundamentos_de_tecnologias,aab1_nota_algoritmos_y_resolucion_de_pro,"aab1_nota_humanismo,_universidad_y_cultu",aab1_nota_fundamentos_matematicos,aab2_nota_metodologia_de_la_invest_y_tec,aab2_nota_computacion_y_sociedad,aab2_nota_fundamentos_de_tecnologias,aab2_nota_algoritmos_y_resolucion_de_pro,"aab2_nota_humanismo,_universidad_y_cultu",aab2_nota_fundamentos_matematicos,acdb1_nota_metodologia_de_la_invest_y_tec,acdb1_nota_computacion_y_sociedad,acdb1_nota_fundamentos_de_tecnologias,acdb1_nota_algoritmos_y_resolucion_de_pro,"acdb1_nota_humanismo,_universidad_y_cultu",acdb1_nota_fundamentos_matematicos,acdb2_nota_computacion_y_sociedad,acdb2_nota_fundamentos_de_tecnologias,acdb2_nota_algoritmos_y_resolucion_de_pro,"acdb2_nota_humanismo,_universidad_y_cultu",acdb2_nota_fundamentos_matematicos,apeb1_nota_metodologia_de_la_invest_y_tec,apeb1_nota_computacion_y_sociedad,apeb1_nota_fundamentos_de_tecnologias,apeb1_nota_algoritmos_y_resolucion_de_pro,"apeb1_nota_humanismo,_universidad_y_cultu",apeb1_nota_fundamentos_matematicos,apeb2_nota_computacion_y_sociedad,apeb2_nota_algoritmos_y_resolucion_de_pro,cluster,Componente_1,Componente_2,Componente_3
1,NUEVO,CURSOS INSCRITOS,10,20,185.5,22,HOMBRE,NO,0,0,6.71,7.69,6.62,4.05,6.84,8.54,0.0,0.0,0.0,0.0,0.0,0.0,2.08,3.14,2.22,2.05,2.44,2.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.2,3.5,3.5,1.0,3.4,3.33,0.0,0.0,0.0,0.0,0.0,1.43,1.05,0.9,1.0,1.0,3.0,-1.0,0.0,Regular,96.79319311506812,-5.139657637438606,4.546294595463719
1,NUEVO,CURSOS INSCRITOS,100,20,0.0,29,MUJER,NO,0,0,5.05,4.98,5.61,1.53,6.75,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5,0.67,0.53,0.25,0.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.1,1.5,2.0,1.0,3.5,1.75,0.0,0.0,0.0,0.0,0.0,1.5,2.98,2.94,0.0,3.0,0.95,-1.0,0.0,Regular,-103.35188239804502,-41.71999524410719,37.09305963899062
1,NUEVO,CURSOS INSCRITOS,0,20,206.12,19,HOMBRE,NO,0,0,0.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.0,0.0,-1.0,-1.0,-1.0,0.0,Critico,118.7891955539706,0.036075468331984495,1.473398330474501
1,CONTINUO,CURSOS INSCRITOS,60,20,111.81,21,HOMBRE,NO,0,0,3.11,4.38,5.07,4.27,7.55,7.19,3.76,5.34,3.23,3.68,4.76,7.63,1.91,1.91,2.09,1.87,2.05,2.26,1.66,2.51,2.63,1.75,1.96,1.54,1.2,1.35,1.7,0.0,3.3,2.54,1.35,0.6,0.83,1.8,3.09,0.0,1.12,1.28,2.4,2.2,2.39,1.48,1.1,Regular,14.503054963486537,-30.449854390357434,27.35745049894409
2,CONTINUO,CURSOS RETIRADOS,18,20,37.93,19,MUJER,NO,0,0,9.29,9.45,8.37,9.53,9.55,9.15,9.11,9.75,9.39,9.32,9.43,8.71,2.79,3.01,2.3,3.23,3.05,2.82,2.61,3.5,2.89,2.92,2.93,2.6,3.5,3.5,3.07,3.5,3.5,3.33,3.5,3.5,3.5,3.5,3.33,3.0,2.94,3.0,2.8,3.0,3.0,2.75,2.9,Bueno,-48.736487484145485,8.05779272097726,-12.153653018214492
1,NUEVO,CURSOS INSCRITOS,0,20,206.12,25,HOMBRE,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,Critico,118.77370960246614,0.11932591061709132,0.8306131159037089
2,CONTINUO,CURSOS INSCRITOS,8,20,63.21,19,HOMBRE,NO,0,0,8.14,9.3,7.93,9.33,9.64,9.19,8.38,9.48,9.35,9.42,9.56,9.44,2.34,3.01,2.39,2.83,3.14,2.86,2.18,3.13,2.85,2.92,3.06,2.94,2.8,3.35,2.7,3.5,3.5,3.33,3.5,3.5,3.5,3.5,3.5,3.0,2.94,2.84,3.0,3.0,3.0,2.85,3.0,Bueno,-21.952030516778894,11.553036478410258,-15.14977577371129
2,CONTINUO,CURSOS INSCRITOS,10,20,100.28,19,HOMBRE,NO,0,0,6.48,9.28,6.4,8.59,7.1,8.64,6.05,7.32,8.25,6.6,8.85,8.0,2.73,2.99,2.6,2.77,2.6,2.49,2.15,2.86,2.75,2.81,2.75,2.43,1.05,3.5,2.0,3.25,1.5,3.39,1.5,2.5,2.99,3.1,2.85,2.7,2.79,1.8,2.57,3.0,2.76,2.96,0.8,Bueno,13.78008805054844,5.419299636800291,-8.128475363796943
1,CONTINUO,CURSOS CADUCADOS,60,20,0.0,18,HOMBRE,NO,0,0,6.26,9.38,6.26,6.73,8.14,9.53,3.4,7.94,2.97,4.67,9.69,9.16,2.26,2.88,2.66,2.73,3.44,3.03,2.05,2.94,2.97,2.67,3.39,2.79,2.8,3.5,2.0,3.0,1.8,3.5,3.5,0.0,1.0,3.3,3.5,1.2,3.0,1.6,1.0,2.9,3.0,1.5,1.0,Bueno,-94.70668243371524,-15.311061715378308,10.817369891673737
1,NUEVO,CURSOS INSCRITOS,100,20,0.0,22,MUJER,NO,0,0,2.5,5.95,8.17,4.92,8.41,8.91,8.08,9.75,8.65,4.5,9.05,7.8,0.5,0.95,2.37,2.92,2.46,2.41,2.03,3.25,2.75,2.5,2.75,1.94,2.0,2.0,3.5,1.0,3.35,3.5,3.5,3.5,1.0,3.3,2.86,0.0,3.0,2.3,1.0,2.6,3.0,3.0,1.0,Bueno,-102.97389788766081,-43.43297887747842,37.430390927563856
4,CONTINUO,CURSOS INSCRITOS,60,20,0.0,33,HOMBRE,NO,0,0,8.79,9.75,8.77,9.3,9.1,9.29,9.06,9.62,9.25,8.97,9.63,9.04,2.44,3.25,2.47,3.0,3.0,2.79,2.56,3.19,2.75,2.92,3.13,2.54,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.25,3.5,3.5,2.85,3.0,2.8,2.8,2.6,3.0,2.93,2.8,Bueno,-94.51379924320588,-15.997056499174594,9.134953084329638
1,CONTINUO,CURSOS INSCRITOS,50,20,0.0,22,HOMBRE,NO,0,0,5.28,7.44,4.89,5.08,4.98,7.13,2.03,4.44,2.58,3.53,5.16,7.02,1.83,2.94,2.19,2.58,2.58,2.38,2.03,2.94,2.58,1.63,2.56,1.68,3.0,1.5,2.0,1.5,1.4,1.75,0.0,0.0,1.0,1.6,3.09,0.45,3.0,0.7,1.0,1.0,3.0,1.5,0.9,Regular,-92.78209873596599,-7.592391953371273,3.8327557237478405
4,CONTINUO,CURSOS INSCRITOS,40,20,127.5,38,HOMBRE,NO,0,0,7.64,9.19,8.82,7.51,7.91,8.7,5.65,6.59,7.45,6.83,8.69,7.31,2.39,2.9,2.62,2.97,2.01,2.2,0.65,0.85,2.85,0.73,2.49,2.19,2.85,3.5,3.5,2.75,3.15,3.5,3.5,1.6,3.4,3.2,2.45,2.4,2.79,2.7,1.79,2.75,3.0,2.24,2.7,Bueno,34.22178213643805,-19.444535878246487,14.220146792067766
2,CONTINUO,CURSOS INSCRITOS,18,20,185.5,25,HOMBRE,NO,0,0,7.5,9.66,9.25,9.42,9.5,8.86,7.33,9.94,8.95,9.08,9.81,8.7,1.0,3.31,2.75,2.92,3.0,2.88,2.63,3.44,2.75,2.58,3.31,2.72,3.5,3.5,3.5,3.5,3.5,2.98,3.5,3.5,3.5,3.5,2.98,3.0,2.85,3.0,3.0,3.0,3.0,3.0,3.0,Bueno,95.59241707648025,-12.698924851440541,9.238374449713476
3,CONTINUO,CURSOS INSCRITOS,0,20,195.33,27,HOMBRE,NO,0,0,7.38,9.48,9.25,9.43,9.06,9.61,8.61,9.84,8.34,9.25,7.36,8.97,2.03,3.19,3.05,2.93,2.56,3.11,2.41,3.34,3.14,2.75,0.9,2.59,3.1,3.5,3.5,3.5,3.5,3.5,3.5,2.5,3.5,3.46,3.38,2.25,2.79,2.7,3.0,3.0,3.0,3.0,3.0,Bueno,108.92666090108195,-1.3934833611283821,-1.6489400016290823
1,CONTINUO,CURSOS CADUCADOS,10,20,185.5,27,HOMBRE,NO,0,0,7.76,9.63,8.12,6.52,7.43,8.75,4.93,5.81,3.9,3.17,6.46,4.34,1.96,3.13,2.42,2.33,2.38,2.25,1.73,2.81,2.5,2.17,2.81,1.47,3.1,3.5,3.2,2.5,3.15,3.5,1.5,1.4,0.0,2.65,0.0,2.7,3.0,2.5,1.69,1.9,3.0,1.5,1.0,Bueno,97.04993583908423,-6.195405585815685,3.873683721782756
3,CONTINUO,CURSOS CADUCADOS,10,20,115.99,25,HOMBRE,NO,0,0,4.75,9.56,6.59,9.17,8.75,8.87,0.0,7.25,7.45,5.19,8.94,8.68,1.75,3.06,2.39,2.67,2.25,2.47,-1.0,2.75,2.6,1.67,2.44,2.77,1.5,3.5,2.0,3.5,3.5,3.5,1.5,2.0,2.5,3.5,2.91,1.5,3.0,2.2,3.0,3.0,2.9,3.0,1.02,Bueno,29.11255549254688,3.387561573845835,-6.465385881708121
2,CONTINUO,CURSOS CADUCADOS,10,20,185.5,30,HOMBRE,NO,0,0,7.7,9.46,9.64,9.29,9.51,8.8,8.55,9.46,8.67,9.38,9.75,9.18,2.35,2.96,3.14,2.79,3.21,2.3,2.5,3.25,2.97,2.88,3.25,2.68,2.8,3.5,3.5,3.5,3.5,3.5,3.5,2.7,3.5,3.5,3.5,2.55,3.0,3.0,3.0,2.8,3.0,2.71,3.0,Bueno,97.26113217968305,-7.099381534146761,3.3122576701347315
3,CONTINUO,CURSOS INSCRITOS,10,20,154.4,29,MUJER,NO,0,0,8.08,9.76,9.15,8.97,9.44,8.43,7.64,9.75,7.9,9.0,9.29,9.71,2.28,3.26,2.85,2.47,2.94,1.93,3.09,3.25,3.0,2.5,3.19,3.21,2.8,3.5,3.5,3.5,3.5,3.5,3.5,2.5,3.5,3.1,3.5,3.0,3.0,2.8,3.0,3.0,3.0,3.0,3.0,Bueno,66.83181053273286,-2.65990891534739,-1.1917241839101562
3,CONTINUO,CURSOS INSCRITOS,10,20,92.16,19,HOMBRE,NO,0,0,7.38,9.63,6.55,8.99,7.76,7.37,8.38,9.2,9.1,7.1,8.73,8.26,2.28,3.13,2.05,2.83,2.26,2.86,2.33,2.95,2.8,2.6,2.88,2.46,2.85,3.5,3.5,3.25,3.2,1.51,3.5,3.3,3.5,3.25,2.8,2.25,3.0,1.0,2.91,2.3,3.0,2.75,1.0,Bueno,5.884556814037429,6.371532303647371,-9.369404615605257
4,CONTINUO,CURSOS INSCRITOS,100,20,0.0,23,MUJER,NO,0,0,9.19,9.81,8.83,9.58,9.11,9.0,8.41,9.2,9.42,9.45,9.56,8.76,2.69,3.31,2.33,3.08,2.81,2.5,2.06,3.06,2.92,3.17,3.06,2.43,3.5,3.5,3.5,3.5,3.3,3.5,3.5,3.5,3.38,3.5,3.33,3.0,3.0,3.0,3.0,3.0,3.0,2.64,2.9,Bueno,-102.81098030224273,-44.08396001833291,37.21085773861273
4,CONTINUO,CURSOS INSCRITOS,10,20,208.76,29,HOMBRE,NO,0,0,7.31,8.95,8.7,8.15,7.63,7.0,8.14,9.18,8.13,8.24,8.35,7.13,1.66,2.66,2.4,2.5,2.13,1.39,1.79,2.68,2.83,2.1,2.5,1.25,2.8,3.5,3.5,2.75,2.9,3.15,3.5,2.3,3.5,3.45,3.15,2.85,2.79,2.8,2.9,2.6,2.46,3.0,2.64,Bueno,119.93719052245318,-10.037066549461617,7.014712253948168
4,CONTINUO,CURSOS INSCRITOS,18,20,123.67,22,HOMBRE,NO,0,0,8.98,9.63,8.92,9.65,8.93,8.94,9.23,9.5,9.17,9.19,9.63,9.08,2.63,3.13,2.72,3.25,2.63,2.68,2.88,3.0,2.67,3.0,3.13,2.58,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.19,3.5,3.5,2.85,3.0,2.7,2.9,2.8,2.76,3.0,3.0,Bueno,35.13233131386499,-4.043872514551306,0.3442574136032602
4,CONTINUO,CURSOS INSCRITOS,0,20,86.19,29,HOMBRE,NO,0,0,6.13,9.18,7.52,8.11,6.78,7.85,8.06,7.29,8.72,5.7,8.88,8.89,2.28,3.28,2.72,3.23,2.43,2.96,2.21,2.86,2.82,2.95,2.48,2.71,3.1,3.5,2.0,3.2,1.35,3.37,3.5,3.5,2.15,3.4,3.5,0.75,2.4,2.8,1.68,3.0,1.52,0.93,0.6,Bueno,2.09748798611502,14.41609990499008,-18.0181640330756
1,NUEVO,CURSOS RETIRADOS,20,20,169.99,18,HOMBRE,SI,30,1,0.35,0.45,0.23,0.43,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.35,0.45,0.23,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-1.0,-1.0,0.1,0.0,-1.0,-1.0,0.1,Critico,79.26188058840447,-8.951355037501957,9.874797487300457
1,NUEVO,CURSOS INSCRITOS,10,20,123.67,37,HOMBRE,NO,0,0,1.4,0.0,2.67,0.56,0.3,1.5,0.0,0.0,0.0,0.23,0.0,0.0,0.35,-1.0,0.67,0.33,0.3,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-1.0,2.0,0.1,-1.0,0.9,-1.0,0.1,Critico,36.12858083264461,4.576880299875696,-5.972310193591524
2,CONTINUO,CURSOS INSCRITOS,0,20,60.17,20,HOMBRE,NO,0,0,7.6,9.63,8.3,9.0,8.77,9.27,8.49,9.05,8.54,8.16,9.27,8.52,2.35,3.13,2.0,3.0,2.4,2.77,2.44,2.88,2.64,1.97,2.81,2.14,3.15,3.5,3.5,3.0,3.4,3.5,3.5,2.9,3.19,3.5,3.38,2.1,3.0,2.8,3.0,2.97,3.0,2.67,3.0,Bueno,-23.2986151710824,17.741991000310147,-21.08540508494686
1,NUEVO,CURSOS INSCRITOS,40,20,127.5,21,MUJER,NO,0,0,0.0,0.0,0.0,0.23,1.6,0.0,0.0,0.0,0.0,0.23,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.13,1.35,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-1.0,0.0,0.1,-1.0,-1.0,-1.0,0.1,Critico,33.60142208158566,-16.920810012166342,16.523510271295752
1,CONTINUO,CURSOS CADUCADOS,0,20,206.12,29,HOMBRE,NO,0,0,8.28,9.75,5.33,9.5,5.15,7.88,0.45,3.5,2.47,0.0,2.1,0.54,2.28,3.25,2.93,3.0,2.65,3.13,0.45,0.5,0.67,-1.0,0.5,0.54,3.3,3.5,2.0,3.5,1.5,1.75,1.5,1.8,0.0,1.6,0.0,2.7,3.0,0.4,3.0,1.0,3.0,1.5,0.0,Regular,119.1528519230208,-1.449852736507581,0.09735592344349657
4,CONTINUO,CURSOS INSCRITOS,50,20,0.0,18,HOMBRE,NO,0,0,8.13,9.53,7.94,8.73,8.88,9.5,8.31,9.25,9.6,8.97,9.56,9.53,2.53,3.03,2.64,2.43,2.38,3.1,2.11,2.75,3.1,2.92,3.06,3.38,3.35,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.15,3.5,3.15,2.25,3.0,1.8,2.8,3.0,2.9,3.0,2.9,Bueno,-92.48024230565139,-8.951718586588195,3.9269956957941106
1,NUEVO,CURSOS INSCRITOS,0,20,137.41,21,HOMBRE,NO,0,0,7.65,9.81,8.76,9.16,9.04,9.03,8.63,8.94,8.86,8.81,9.33,9.2,2.3,3.31,2.76,2.87,2.96,2.78,2.13,3.26,3.26,2.83,2.83,3.19,3.1,3.5,3.5,3.39,3.08,3.5,3.5,2.9,3.38,3.5,3.5,2.25,3.0,2.5,2.9,3.0,2.75,2.18,2.6,Bueno,52.267762806070515,6.750583284665613,-9.694898698212032
2,CONTINUO,CURSOS INSCRITOS,40,20,111.66,18,HOMBRE,NO,0,0,8.74,9.51,8.98,9.25,8.44,8.58,8.76,9.44,8.33,7.74,9.64,8.97,2.59,3.01,2.68,2.75,2.44,2.08,2.56,2.94,2.83,2.5,3.19,2.47,3.3,3.5,3.5,3.5,3.5,3.5,3.5,2.5,2.56,3.45,3.5,2.85,3.0,2.8,3.0,2.5,3.0,3.0,2.68,Bueno,18.78982976097332,-17.65720896893583,13.853052833576168
1,NUEVO,CURSOS INSCRITOS,10,100,97.94,23,HOMBRE,NO,0,0,6.11,6.46,4.27,7.47,3.34,5.59,0.0,0.0,0.0,0.1,0.0,0.0,1.96,2.71,2.27,2.27,1.94,1.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.65,1.5,2.0,2.5,1.4,1.75,0.0,0.0,0.0,0.0,0.0,1.5,2.25,-1.0,2.7,0.0,2.27,-1.0,0.1,Regular,10.482195640705262,62.90333629092952,48.46648587248097
4,CONTINUO,CURSOS INSCRITOS,18,20,121.3,30,HOMBRE,NO,0,0,7.8,9.06,8.73,9.42,8.49,9.59,8.63,9.56,8.17,8.86,9.01,9.68,2.4,2.56,2.73,2.92,2.69,3.09,2.28,3.06,2.67,2.67,2.81,3.18,3.3,3.5,3.5,3.5,3.2,3.5,3.5,2.5,3.19,3.4,3.5,2.1,3.0,2.5,3.0,2.6,3.0,3.0,3.0,Bueno,32.79810139262831,-3.5743182938572837,-0.8347371271287347
4,CONTINUO,CURSOS INSCRITOS,18,20,161.73,23,MUJER,NO,0,0,9.04,9.34,9.33,9.83,8.75,9.66,7.45,9.5,7.5,9.67,7.4,9.37,2.54,2.84,2.83,3.33,2.75,3.25,0.95,3.0,1.0,3.17,1.0,3.17,3.5,3.5,3.5,3.5,3.4,3.41,3.5,3.5,3.5,3.4,3.33,3.0,3.0,3.0,3.0,2.6,3.0,3.0,3.0,Bueno,72.33155839127977,-9.29170756863477,5.918331609430273
1,NUEVO,CURSOS INSCRITOS,0,20,137.41,36,HOMBRE,NO,0,0,5.09,6.09,3.8,8.0,5.14,9.7,0.0,0.0,0.0,0.23,1.6,0.3,2.09,3.09,2.8,2.9,2.64,3.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.3,1.5,0.0,0.0,2.5,1.5,3.37,0.0,0.0,0.13,1.6,0.0,1.5,3.0,1.0,2.6,1.0,3.0,-1.0,0.1,Regular,51.84256599327421,8.717238074649545,-10.840725477690386
4,CONTINUO,CURSOS INSCRITOS,18,20,61.03,34,MUJER,NO,0,0,8.69,9.88,9.42,9.42,9.48,9.14,7.16,9.13,9.75,9.35,9.35,9.19,2.39,3.38,2.92,2.92,2.98,2.77,2.16,3.14,3.25,2.85,3.15,2.81,3.3,3.5,3.5,3.5,3.5,3.37,3.5,3.5,3.5,3.2,3.38,3.0,3.0,3.0,3.0,3.0,3.0,2.49,3.0,Bueno,-26.123183698771445,4.864857993320733,-10.258927623506628
1,NUEVO,CURSOS INSCRITOS,0,20,137.41,30,HOMBRE,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,Critico,51.57588423735821,9.84906961820386,-9.942303556950607
4,CONTINUO,CURSOS INSCRITOS,40,20,0.0,20,HOMBRE,NO,0,0,8.5,9.58,9.6,9.58,9.1,9.02,8.78,9.32,9.33,9.57,9.75,9.66,2.3,3.08,3.1,3.08,2.75,2.77,2.73,3.31,2.83,3.17,3.25,3.16,3.5,3.5,3.5,3.5,3.35,3.5,3.5,3.5,3.5,3.5,3.5,2.7,3.0,3.0,3.0,3.0,2.75,2.51,2.9,Bueno,-90.38039086159027,-2.03100800144378,-3.0537100002099833
4,CONTINUO,CURSOS INSCRITOS,18,20,137.28,28,HOMBRE,NO,0,0,9.08,9.88,9.3,9.25,9.88,9.75,9.88,9.94,9.83,9.25,10.0,9.31,2.58,3.38,2.8,3.25,3.38,3.25,3.38,3.44,3.33,2.75,3.5,2.81,3.5,3.5,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Bueno,48.48167845084366,-6.084238565720397,1.7444865776651464
1,NUEVO,CURSOS INSCRITOS,0,20,0.0,26,HOMBRE,NO,0,0,2.0,1.95,2.37,3.13,0.4,1.48,0.0,0.0,0.0,0.23,0.0,0.0,0.5,0.45,0.57,0.53,0.4,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.6,1.5,1.8,0.1,0.0,0.9,-1.0,0.1,Critico,-82.74175845139199,28.904299509514072,-30.084654641147925
2,CONTINUO,CURSOS INSCRITOS,10,20,103.06,26,HOMBRE,NO,0,0,7.86,9.38,9.27,8.42,8.81,8.7,9.35,9.38,9.0,8.36,8.88,8.01,2.01,2.88,2.97,2.42,2.31,2.2,3.0,2.88,2.5,2.17,2.38,1.63,3.3,3.5,3.5,3.0,3.5,3.5,3.5,3.5,3.19,3.5,3.38,2.55,3.0,2.8,3.0,3.0,3.0,3.0,3.0,Bueno,16.595789000289187,4.654258633263272,-8.534055675780625
4,CONTINUO,CURSOS INSCRITOS,10,20,123.76,23,HOMBRE,NO,0,0,8.79,9.88,9.18,9.54,9.0,9.84,8.76,9.52,9.1,9.3,8.95,9.62,2.59,3.38,2.68,3.04,2.5,3.34,2.56,3.06,3.0,3.0,2.45,3.12,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.1,3.5,3.5,3.5,2.7,3.0,3.0,3.0,3.0,3.0,2.96,2.8,Bueno,36.88189288199088,1.5467860989538533,-5.165527882233531
2,CONTINUO,CURSOS RETIRADOS,10,20,164.89,23,HOMBRE,NO,0,0,8.29,9.69,8.8,8.8,9.38,9.62,8.94,9.81,8.78,8.83,9.63,9.03,2.09,3.19,2.5,2.97,2.88,3.12,2.44,3.31,3.08,2.33,3.13,2.53,3.2,3.5,3.5,3.5,3.5,3.5,3.5,2.7,3.5,3.5,3.5,3.0,3.0,2.8,2.33,3.0,3.0,3.0,3.0,Bueno,77.09331030582692,-4.215868658538593,0.9727805224634032
4,CONTINUO,CURSOS INSCRITOS,10,20,50.02,19,HOMBRE,NO,0,0,7.6,9.29,9.13,9.1,8.83,9.04,8.31,9.58,7.5,6.49,8.59,9.21,1.85,3.0,2.83,3.26,2.38,2.54,1.96,3.08,2.4,1.68,2.59,2.71,3.5,3.5,3.5,3.5,3.45,3.5,3.5,2.7,3.19,3.2,3.5,2.25,2.79,2.8,2.34,3.0,3.0,3.0,1.62,Bueno,-35.30790698108303,12.209353009638347,-15.705948885763386
1,NUEVO,CURSOS INSCRITOS,0,20,206.12,21,HOMBRE,NO,0,0,0.35,2.0,0.3,0.33,0.3,1.23,0.0,0.0,0.0,0.0,0.15,0.0,0.35,0.5,0.3,0.33,0.3,0.28,-1.0,-1.0,-1.0,-1.0,0.15,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,-1.0,0.95,-1.0,0.0,Critico,118.81463931850321,-0.06377641790280594,1.2711301408610238
2,CONTINUO,CURSOS INSCRITOS,10,20,64.44,20,HOMBRE,NO,0,0,6.38,9.45,7.8,4.37,8.26,7.69,8.26,9.33,8.35,0.05,6.0,8.26,1.93,2.95,1.7,1.85,2.16,1.85,1.91,2.83,2.85,-1.0,2.5,2.51,2.8,3.5,3.5,2.5,3.5,2.89,3.5,3.1,0.03,2.5,2.88,1.65,3.0,2.6,0.02,2.6,2.95,3.0,0.02,Bueno,-21.325503830259752,10.697794382993164,-13.473588877667058
4,CONTINUO,CURSOS CADUCADOS,10,20,117.19,34,HOMBRE,NO,0,0,7.49,9.56,8.78,9.3,9.11,8.61,8.84,9.01,8.45,8.92,9.05,8.37,2.09,3.06,2.58,2.8,2.88,2.28,2.49,3.06,2.75,2.42,3.0,2.04,3.3,3.5,3.5,3.5,3.23,3.33,3.5,2.7,3.5,3.45,3.33,2.1,3.0,2.7,3.0,3.0,3.0,2.45,3.0,Bueno,30.431156815668963,2.6725098911872736,-7.2519654996939575
1,NUEVO,CURSOS INSCRITOS,0,20,206.12,36,HOMBRE,NO,0,0,7.78,9.18,8.73,8.74,8.76,8.69,6.38,9.4,8.53,5.56,8.33,8.67,2.13,2.89,2.43,3.05,2.76,2.39,1.98,3.19,2.93,2.93,2.73,2.17,2.8,3.5,3.5,3.0,3.3,3.5,3.5,2.9,1.63,2.8,3.5,2.85,2.79,2.8,2.69,2.7,2.8,2.71,1.0,Bueno,119.43889708319372,-2.68392503121175,-0.9216795672786241
1,CONTINUO,CURSOS CADUCADOS,10,20,185.5,23,HOMBRE,NO,0,0,5.9,2.35,1.43,1.37,3.5,6.65,1.0,5.14,1.58,3.16,1.81,1.81,0.3,0.85,0.43,0.87,0.5,0.48,1.0,2.71,1.58,1.86,1.56,0.87,2.75,0.0,0.0,0.0,0.0,3.37,1.5,0.0,0.7,0.0,0.94,2.85,1.5,1.0,0.5,3.0,2.8,0.93,0.6,Regular,96.79308013945098,-5.132835920378502,4.5935870972365835
4,CONTINUO,CURSOS INSCRITOS,8,20,213.4,28,HOMBRE,NO,0,0,8.59,9.63,9.43,9.42,9.38,8.84,8.43,9.94,9.58,8.02,9.52,8.73,2.29,3.13,2.93,3.17,2.88,2.34,2.08,3.44,3.08,1.83,3.06,2.23,3.3,3.5,3.5,3.25,3.5,3.5,3.5,3.5,3.19,3.46,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Bueno,124.96646762116181,-9.65138204950625,6.368269646207883
